id,is_iceberg
5941774d,0.011624091304838657
4023181e,0.6502465605735779
b20200e4,0.5681545734405518
e7f018bb,0.970677375793457
4371c8c3,0.10892380028963089
a8d9b1fd,0.63514643907547
29e7727e,0.10191143304109573
92a51ffb,0.9909711480140686
c769ac97,3.7255395000102e-05
aee0547d,3.1671880673656005e-09
565b28ac,1.7847360140876845e-05
e04e9775,0.5463594794273376
8e8161d1,0.0005261513288132846
4cf4d256,0.8243250846862793
139e5324,0.5108422636985779
f156976f,0.021226493641734123
68a117cc,0.2521165609359741
d9aa7a56,0.6381240487098694
9005b143,0.7251167297363281
5f6d3988,0.877366304397583
9ad70954,0.2990822196006775
b9087b9e,0.26679861545562744
a39a1427,0.7279207110404968
82fbe8ed,0.17333565652370453
1fae4879,2.3883165952733043e-13
6dd8f13d,0.04790617153048515
bbad5958,0.13932295143604279
54527583,0.4277104437351227
be8fa29c,0.2841416895389557
81a3328f,0.9363744258880615
1a3c0ab3,0.3347843587398529
4deeeb8b,0.8269707560539246
ac6d5632,0.7846603393554688
472dadb5,0.2648862898349762
96093f95,0.793116569519043
f5b4e3df,0.9458630681037903
e01a3c92,0.035470232367515564
001680af,0.39610210061073303
8e639f33,0.10505153983831406
a2c16612,0.5085563063621521
a6d76474,0.012227602303028107
19c47684,0.6656199097633362
015827b6,0.5251742601394653
7df7f7ce,0.5364653468132019
0bbf1a3f,0.9544803500175476
636cfbb7,0.6266568303108215
7370030a,0.9857127070426941
43aa97ad,0.013896302320063114
ba2b5e63,0.9856248497962952
dfdd335b,0.6927226185798645
e79b13dc,0.10256203263998032
dc32b195,0.7546472549438477
6d868590,0.9631192088127136
75fa59aa,0.62835294008255
ffe50836,0.720004141330719
a7bfd784,0.9878737330436707
b3d569e3,0.1305149793624878
6c538c5b,0.17038388550281525
5c7c15f4,0.34960678219795227
0b745139,0.457601934671402
fd14608e,0.9217476844787598
f0bc8305,0.621037483215332
a10ccb28,0.9867345690727234
543304c7,0.808571994304657
6c3a4078,8.760437409944654e-15
9b73cc75,0.8368339538574219
5c6c71b1,0.18602555990219116
09ee9186,0.7233284115791321
207c35cf,0.4930284917354584
153c813e,0.07740633934736252
5605d58b,0.9530563354492188
642ca396,0.03396737948060036
d32d72c0,0.5085809826850891
16646a17,0.9446561336517334
384074af,0.7268754839897156
69bf1e8c,0.8557805418968201
9e90a054,0.8554840087890625
89dbe7f7,0.9717669486999512
dbd27d22,0.847203254699707
a2ea1561,0.7407834529876709
d63402af,0.7687637209892273
1ac8bb92,0.9842069149017334
8beffca5,0.0977620854973793
46741f3e,0.09092976897954941
e5ee6aa7,0.6189902424812317
5ecd892b,0.8861231207847595
69892166,0.13647234439849854
2f725a81,0.25764307379722595
810abfe4,0.041715774685144424
e6f973e6,0.7558343410491943
c60a5c46,0.7117053866386414
c42b9e08,0.521950900554657
c3f00c23,0.5165404677391052
5307fdb8,0.9402604103088379
3e4f005e,0.0035625575110316277
4a4cc2e0,0.9525637030601501
9bdd88d1,4.931321410245326e-12
0d832bed,0.011723903007805347
14a134fa,0.17105285823345184
78a41676,0.12403542548418045
0bd4658e,0.5326465964317322
4a311bb0,0.9515014290809631
f939c817,0.7299022674560547
956adc4d,0.9841525554656982
f8a119f5,0.9694777131080627
61faa1ad,0.6171554923057556
6725eb3e,0.6263689398765564
17b3a8fd,0.2904449999332428
49a88dfc,0.26490095257759094
2d6ec645,0.4685542583465576
0d4d77ba,0.900761604309082
3ee672a2,0.982821524143219
738b41fd,0.7532960772514343
f7fb320d,0.9138843417167664
b42fad18,1.5527897630818188e-05
4ab8b00a,0.8113211989402771
f7870f2b,0.15838171541690826
4978666a,0.9353935122489929
f1b0d6c7,0.008338941261172295
5642407f,0.01644582487642765
36d4ff92,0.9824395775794983
4139aba2,0.8265957236289978
7585ce58,0.29907432198524475
33e25984,0.9626075625419617
ac46f3c9,0.3910372257232666
fc34a5b8,0.6484131217002869
85c36a8f,0.882570207118988
b2d8a426,0.35030463337898254
13ec60d1,0.7731552720069885
9d440f42,0.21533888578414917
1c0a891e,0.8897259831428528
981c3bc3,0.9937812685966492
295604f4,0.7192595601081848
16ca16c3,0.379218727350235
b4dda837,0.20736031234264374
88d088ef,0.01747221127152443
1b4fa160,0.7899748682975769
f371bd82,0.17980240285396576
b130a0b7,0.9756248593330383
ebf1de82,0.6762339472770691
01e651c3,0.552643358707428
51b1fecc,0.5479996800422668
fa635a31,0.27753832936286926
97b7d789,0.48774170875549316
2f598053,0.14922019839286804
c0e3e148,0.6251146793365479
cfa175a8,0.07981126755475998
3d7e09d8,0.9748661518096924
44a13d1b,0.9597351551055908
c66b0948,0.8299315571784973
976a6d64,0.28140076994895935
8bbd8909,0.8959853053092957
522890fd,0.5526525378227234
f23a3b95,0.919032871723175
680039dc,0.7464885711669922
93028e53,0.45558109879493713
22a16932,0.6177064776420593
7d8126d2,0.031688619405031204
ba2ecd75,9.654223731558886e-07
8071bdd7,0.6281892657279968
96d5aeee,2.6148947654291987e-05
154be68f,0.8900648951530457
d8c2bfe2,0.9107921123504639
f76d47b0,0.7320456504821777
0e781ade,0.2820735275745392
13cf6060,7.07987135584176e-09
cd99f710,0.5959394574165344
d10005bb,0.13861316442489624
3a31445f,0.9834604263305664
3157202d,0.1789790838956833
6ee64703,0.8921319842338562
e5de8685,0.3191038966178894
02cc70ba,0.07653757184743881
50984a87,0.7265958786010742
fa94957a,0.9815890192985535
eab406b4,0.8895587921142578
3ad39398,0.5956559777259827
9ecf3802,0.524206817150116
6048ae7b,0.0018190272385254502
9dc68871,0.001211231225170195
13701465,0.39537015557289124
8d8779f3,0.2632485032081604
0712f269,0.6979842185974121
722c2597,0.0021248897537589073
478a2b08,0.9724146723747253
38f5fb41,0.7821329236030579
c52ad74d,0.9850370287895203
0c85fd09,5.280705295263033e-07
f1582cba,0.7728052735328674
ff836697,0.9512631893157959
ddfe4802,0.18992067873477936
3cef3bc7,0.9341809153556824
6a21542b,0.5760141611099243
150e23c4,0.9616279006004333
078c6d99,0.8472335934638977
1dcd1dc3,0.28001275658607483
39967e45,0.5508242249488831
6b6333aa,0.024363109841942787
4ae61433,0.5901591777801514
f96362e0,0.04394971951842308
97a88aac,0.5203841924667358
427ae8ce,0.15346895158290863
209d4b15,0.1369466483592987
64b453bd,1.1135037311760243e-05
0f5a484e,0.8515107035636902
5ac74969,0.7283511161804199
736ed43e,0.7839143872261047
8533795f,0.6637405157089233
f5b54fb6,0.7031989097595215
6eb4c041,0.16782619059085846
97afdf42,0.7404876351356506
1bb488db,0.6397086977958679
f132e44d,0.3474445343017578
d3c2f140,0.5027757883071899
1756794d,0.9372806549072266
9efcc11f,0.00035604709410108626
14c966cf,0.9407246112823486
59cfe4d1,0.8154063820838928
883151f4,0.6299857497215271
34c4c9ff,0.7462164759635925
70b4c2eb,0.7639176845550537
96a337d9,0.9197528958320618
7fe89ffa,0.6274516582489014
057c7a22,4.23368391011536e-07
451cc057,0.6571018695831299
05076700,5.009764572605491e-05
dc52f6c1,0.3636764585971832
b03a59f9,0.44438210129737854
129ed4b0,0.9516957402229309
fb611563,0.8703739643096924
ac32e6f1,0.9292311072349548
c05c5ab0,0.9239034056663513
3163d5ed,0.10812466591596603
02096ca4,0.870527982711792
e92496c0,0.004431538749486208
1a9e2c50,0.9863295555114746
0864e334,0.9681165218353271
d976faeb,0.7329124808311462
1d7b342f,0.05474553629755974
281bc1ea,7.934146992738533e-07
