id,is_iceberg
5941774d,0.0032918325159698725
4023181e,0.7948903441429138
b20200e4,1.4357519262375718e-07
e7f018bb,0.9992584586143494
4371c8c3,0.03264119103550911
a8d9b1fd,0.0015195951564237475
29e7727e,0.07186322659254074
92a51ffb,0.9996069073677063
c769ac97,6.451962235587416e-07
aee0547d,3.4801805534612207e-14
565b28ac,2.4767931423964324e-20
e04e9775,0.7944682836532593
8e8161d1,0.0004132333560846746
4cf4d256,0.6834967136383057
139e5324,1.9709624073622246e-19
f156976f,0.004878608509898186
68a117cc,3.9574447328050155e-06
d9aa7a56,0.00490427715703845
9005b143,0.9999988079071045
5f6d3988,0.7604038715362549
9ad70954,1.2431089089659508e-05
b9087b9e,0.5129777193069458
a39a1427,0.9367870688438416
82fbe8ed,0.19430826604366302
1fae4879,3.3262992627470383e-19
6dd8f13d,4.052829572340379e-20
bbad5958,0.014249519445002079
54527583,0.03465396538376808
be8fa29c,0.07147789746522903
81a3328f,0.9525726437568665
1a3c0ab3,6.433972619419639e-36
4deeeb8b,0.07888729870319366
ac6d5632,0.7669884562492371
472dadb5,0.004138033837080002
96093f95,0.4641163647174835
f5b4e3df,0.6916998028755188
e01a3c92,0.001956585794687271
001680af,0.011955255642533302
8e639f33,0.194598987698555
a2c16612,0.6176633834838867
a6d76474,1.941845197501889e-31
19c47684,0.3572785258293152
015827b6,0.21367403864860535
7df7f7ce,0.04421956092119217
0bbf1a3f,0.6985378861427307
636cfbb7,0.4056355357170105
7370030a,0.9943994879722595
43aa97ad,0.0
ba2b5e63,0.9999794960021973
dfdd335b,0.8728858232498169
e79b13dc,0.0
dc32b195,0.9682168960571289
6d868590,0.8637621998786926
75fa59aa,0.0022105553653091192
ffe50836,1.0
a7bfd784,0.7822866439819336
b3d569e3,0.08783086389303207
6c538c5b,0.10552999377250671
5c7c15f4,1.920955128298374e-07
0b745139,4.7638877731515095e-05
fd14608e,0.6714882850646973
f0bc8305,0.15024805068969727
a10ccb28,0.9999613761901855
543304c7,0.9486624002456665
6c3a4078,2.4022139903885256e-33
9b73cc75,0.4108549654483795
5c6c71b1,0.01266382820904255
09ee9186,0.9998811483383179
207c35cf,0.2851405441761017
153c813e,0.0013816686114296317
5605d58b,0.7868184447288513
642ca396,3.027947423106525e-05
d32d72c0,0.6808865666389465
16646a17,0.8275387287139893
384074af,0.9999822378158569
69bf1e8c,0.11680570244789124
9e90a054,0.8986800909042358
89dbe7f7,0.9832874536514282
dbd27d22,0.017300842329859734
a2ea1561,0.5096861720085144
d63402af,0.7648076415061951
1ac8bb92,0.9937214851379395
8beffca5,0.0032419548369944096
46741f3e,0.0004809014790225774
e5ee6aa7,0.9999674558639526
5ecd892b,0.7852461338043213
69892166,1.8763937248422735e-07
2f725a81,0.03197956085205078
810abfe4,0.0
e6f973e6,0.23566633462905884
c60a5c46,0.002823012648150325
c42b9e08,0.2487030029296875
c3f00c23,1.0
5307fdb8,0.8033305406570435
3e4f005e,0.012789779342710972
4a4cc2e0,0.7538874745368958
9bdd88d1,9.932895968611083e-16
0d832bed,0.004610362462699413
14a134fa,1.6731644281869906e-12
78a41676,1.6124044985483458e-29
0bd4658e,0.0015934827970340848
4a311bb0,0.4331498146057129
f939c817,0.0001269381755264476
956adc4d,0.9997327923774719
f8a119f5,0.7505682706832886
61faa1ad,0.0375005267560482
6725eb3e,7.452213139913511e-07
17b3a8fd,3.4184200609077564e-13
49a88dfc,4.9768190740130944e-20
2d6ec645,0.19198159873485565
0d4d77ba,0.5977247357368469
3ee672a2,0.9999154806137085
738b41fd,0.7616915702819824
f7fb320d,0.8454256057739258
b42fad18,6.025450761174108e-18
4ab8b00a,0.535377025604248
f7870f2b,0.1855873316526413
4978666a,0.7296893000602722
f1b0d6c7,3.618799610194401e-06
5642407f,0.0009445474715903401
36d4ff92,0.7212567329406738
4139aba2,0.5292741656303406
7585ce58,0.2162931263446808
33e25984,0.9930236339569092
ac46f3c9,0.0007145092240534723
fc34a5b8,0.751213014125824
85c36a8f,0.16954639554023743
b2d8a426,0.2388841211795807
13ec60d1,0.8739131093025208
9d440f42,4.304207323002629e-05
1c0a891e,0.6960349678993225
981c3bc3,0.9997771382331848
295604f4,0.8753959536552429
16ca16c3,1.2254669172762078e-06
b4dda837,0.15391510725021362
88d088ef,2.0444424080778845e-05
1b4fa160,0.9994788765907288
f371bd82,4.1596875249849674e-11
b130a0b7,0.9895054697990417
ebf1de82,0.09876222908496857
01e651c3,0.9806917905807495
51b1fecc,0.006836081389337778
fa635a31,0.00010855270375031978
97b7d789,0.9977338314056396
2f598053,3.5503421983064257e-15
c0e3e148,0.07166524976491928
cfa175a8,0.03799126297235489
3d7e09d8,0.962400496006012
44a13d1b,0.9013794660568237
c66b0948,0.6930771470069885
976a6d64,0.17470835149288177
8bbd8909,0.4496442377567291
522890fd,0.9846379160881042
f23a3b95,0.2096327692270279
680039dc,0.9080957174301147
93028e53,2.1723299141740426e-05
22a16932,0.1333841234445572
7d8126d2,0.070040762424469
ba2ecd75,2.9397127584990116e-15
8071bdd7,0.14778561890125275
96d5aeee,1.6584328148761945e-18
154be68f,0.7789537310600281
d8c2bfe2,0.8718793988227844
f76d47b0,0.18650732934474945
0e781ade,4.237558790193621e-14
13cf6060,1.081218945606332e-18
cd99f710,0.9951598048210144
d10005bb,0.011037858203053474
3a31445f,0.9949058294296265
3157202d,2.321064158650188e-07
6ee64703,0.1755654215812683
e5de8685,0.16702589392662048
02cc70ba,2.292130651948554e-10
50984a87,0.4896570146083832
fa94957a,0.9735852479934692
eab406b4,0.731511652469635
3ad39398,0.9114311337471008
9ecf3802,0.9916167855262756
6048ae7b,6.5950221665929256e-21
9dc68871,0.00012784972204826772
13701465,0.19574424624443054
8d8779f3,1.9123607583664952e-37
0712f269,0.9025319218635559
722c2597,9.667768807730681e-10
478a2b08,0.7898654937744141
38f5fb41,0.2878517210483551
c52ad74d,0.9919374585151672
0c85fd09,6.198409851527969e-27
f1582cba,0.776474118232727
ff836697,0.594478189945221
ddfe4802,0.0020085666328668594
3cef3bc7,0.9389275908470154
6a21542b,0.0036416661459952593
150e23c4,0.9982366561889648
078c6d99,0.9010505676269531
1dcd1dc3,5.141949870750233e-22
39967e45,0.22162379324436188
