id,is_iceberg
5941774d,0.7899047136306763
4023181e,0.8687944412231445
b20200e4,1.0
e7f018bb,0.8947193026542664
4371c8c3,0.7735995650291443
a8d9b1fd,0.015780221670866013
29e7727e,0.15124443173408508
92a51ffb,0.9507125020027161
c769ac97,1.2936586699652253e-06
aee0547d,1.867097365604309e-09
565b28ac,7.738101430732058e-07
e04e9775,0.9279277324676514
8e8161d1,0.002173313172534108
4cf4d256,0.547055721282959
139e5324,0.8262966871261597
f156976f,0.00018306259880773723
68a117cc,2.4510030925739557e-05
d9aa7a56,0.003373266663402319
9005b143,0.9989951252937317
5f6d3988,0.7296415567398071
9ad70954,0.07693909853696823
b9087b9e,0.22265440225601196
a39a1427,0.9960747957229614
82fbe8ed,0.496054083108902
1fae4879,5.597816148016191e-25
6dd8f13d,6.333738533648159e-10
bbad5958,0.09117288142442703
54527583,0.12256272882223129
be8fa29c,0.015103140845894814
81a3328f,0.8569970726966858
1a3c0ab3,5.84204074005612e-10
4deeeb8b,0.3888673782348633
ac6d5632,0.2687641680240631
472dadb5,0.6570178270339966
96093f95,0.2991236448287964
f5b4e3df,0.984142005443573
e01a3c92,0.13465894758701324
001680af,0.2465989887714386
8e639f33,0.7574889063835144
a2c16612,0.5504920482635498
a6d76474,6.8436622543452234e-18
19c47684,0.2557171881198883
015827b6,0.9996125102043152
7df7f7ce,0.7474905252456665
0bbf1a3f,0.5305747985839844
636cfbb7,0.07088080048561096
7370030a,0.9023457169532776
43aa97ad,1.3562342438336317e-12
ba2b5e63,0.800507128238678
dfdd335b,0.6445780992507935
e79b13dc,5.658426616150791e-09
dc32b195,0.789467990398407
6d868590,0.8298517465591431
75fa59aa,0.016075707972049713
ffe50836,0.953986644744873
a7bfd784,0.6135817766189575
b3d569e3,0.17638523876667023
6c538c5b,0.00842380803078413
5c7c15f4,0.9999932050704956
0b745139,0.9999709129333496
fd14608e,0.6641345620155334
f0bc8305,0.2575887441635132
a10ccb28,0.8669096827507019
543304c7,0.8331452012062073
6c3a4078,5.615690472718456e-27
9b73cc75,0.12769916653633118
5c6c71b1,0.808340847492218
09ee9186,0.5644779205322266
207c35cf,0.39373108744621277
153c813e,1.0
5605d58b,0.947995126247406
642ca396,0.004470786079764366
d32d72c0,0.9534063935279846
16646a17,0.8993468284606934
384074af,0.10391511768102646
69bf1e8c,0.597395122051239
9e90a054,0.5113880634307861
89dbe7f7,0.7885510921478271
dbd27d22,0.7014400959014893
a2ea1561,0.7420225739479065
d63402af,0.6247560977935791
1ac8bb92,0.8579357862472534
8beffca5,0.956589937210083
46741f3e,0.00012133680138504133
e5ee6aa7,0.992625892162323
5ecd892b,0.7214069366455078
69892166,0.0006892574019730091
2f725a81,0.14859774708747864
810abfe4,8.287401065016316e-19
e6f973e6,0.9993107318878174
c60a5c46,0.0886259526014328
c42b9e08,0.29506930708885193
c3f00c23,0.9991825222969055
5307fdb8,0.8884978890419006
3e4f005e,0.0078682079911232
4a4cc2e0,0.7239546179771423
9bdd88d1,1.2175579433559847e-09
0d832bed,0.045651961117982864
14a134fa,3.740972533705644e-05
78a41676,1.1158424878532358e-11
0bd4658e,0.0004744685720652342
4a311bb0,0.6872878670692444
f939c817,0.9498821496963501
956adc4d,0.9560394883155823
f8a119f5,0.6969208717346191
61faa1ad,0.9393342733383179
6725eb3e,0.6886187791824341
17b3a8fd,5.710134018954705e-07
49a88dfc,1.9181800245404723e-11
2d6ec645,0.4487156569957733
0d4d77ba,0.8217816948890686
3ee672a2,0.9829383492469788
738b41fd,0.7149848341941833
f7fb320d,0.5348641872406006
b42fad18,2.8166032874088476e-12
4ab8b00a,0.7616588473320007
f7870f2b,0.0007710426580160856
4978666a,0.7219294905662537
f1b0d6c7,0.04184165596961975
5642407f,0.0035642748698592186
36d4ff92,0.34294265508651733
4139aba2,0.9910405278205872
7585ce58,0.6208966374397278
33e25984,0.9171991348266602
ac46f3c9,0.015605702996253967
fc34a5b8,0.6835719347000122
85c36a8f,0.8626130223274231
b2d8a426,0.33375099301338196
13ec60d1,0.49411046504974365
9d440f42,0.032388828694820404
1c0a891e,0.6295722126960754
981c3bc3,0.8680810332298279
295604f4,0.9583367109298706
16ca16c3,0.4330645799636841
b4dda837,0.2365454137325287
88d088ef,1.3587114153779112e-05
1b4fa160,0.39843350648880005
f371bd82,0.061256442219018936
b130a0b7,0.8679765462875366
ebf1de82,0.6987808346748352
01e651c3,0.9999520778656006
51b1fecc,0.9997062087059021
fa635a31,0.5087881684303284
97b7d789,0.5417625904083252
2f598053,0.0017286456422880292
c0e3e148,0.7727910280227661
cfa175a8,0.04305143281817436
3d7e09d8,0.9138231873512268
44a13d1b,0.919272780418396
c66b0948,0.9638185501098633
976a6d64,0.4904613196849823
8bbd8909,0.527301549911499
522890fd,0.9894100427627563
f23a3b95,0.4168342649936676
680039dc,0.9839514493942261
93028e53,0.002386248903349042
22a16932,0.9999361038208008
7d8126d2,0.004110329318791628
ba2ecd75,5.8735167840495706e-09
8071bdd7,0.05959615483880043
96d5aeee,6.729252959303267e-07
154be68f,0.7440261840820312
d8c2bfe2,0.8100278377532959
f76d47b0,0.9996674060821533
0e781ade,1.692717705736868e-05
13cf6060,2.672504092128585e-17
cd99f710,0.9940757751464844
d10005bb,0.319062739610672
3a31445f,0.6853584051132202
3157202d,0.0006006749463267624
6ee64703,0.7831451892852783
e5de8685,0.08942820876836777
02cc70ba,4.0830477701092605e-06
50984a87,0.4059983789920807
fa94957a,0.6839362978935242
eab406b4,0.7030031681060791
3ad39398,0.6783226132392883
9ecf3802,0.9959327578544617
6048ae7b,6.379130557121471e-10
9dc68871,0.0355193130671978
13701465,0.0829254761338234
8d8779f3,3.316064645098038e-10
0712f269,0.8616051077842712
722c2597,5.33546078429481e-08
478a2b08,0.8417516350746155
38f5fb41,0.8048123121261597
c52ad74d,0.8383015394210815
0c85fd09,2.1483357315332796e-09
f1582cba,0.7878241539001465
ff836697,0.8539100289344788
ddfe4802,0.9714184403419495
3cef3bc7,0.9505659937858582
6a21542b,0.016156941652297974
150e23c4,0.9315268397331238
078c6d99,0.8170959949493408
1dcd1dc3,0.00014384777750819921
39967e45,0.34754881262779236
6b6333aa,1.0
4ae61433,0.9355998635292053
f96362e0,0.3052445650100708
97a88aac,0.6165856719017029
427ae8ce,0.10205204784870148
209d4b15,0.024371057748794556
64b453bd,1.2278444846791141e-17
0f5a484e,0.4223495125770569
5ac74969,0.8349859714508057
736ed43e,0.9831857681274414
8533795f,0.18016594648361206
f5b54fb6,0.6978073716163635
6eb4c041,0.6978249549865723
97afdf42,0.7382029891014099
1bb488db,0.9842585325241089
f132e44d,0.999995231628418
d3c2f140,0.7467381358146667
1756794d,0.5760757923126221
9efcc11f,2.5456884050843037e-14
14c966cf,0.9831299185752869
59cfe4d1,0.273197203874588
883151f4,0.9999828338623047
34c4c9ff,0.7147870063781738
70b4c2eb,0.5514901876449585
96a337d9,0.8444200158119202
7fe89ffa,0.6419401168823242
057c7a22,1.007865457758328e-09
451cc057,0.6756601929664612
05076700,4.433095834865952e-10
dc52f6c1,0.03631588816642761
b03a59f9,0.033549483865499496
129ed4b0,0.9552884101867676
fb611563,0.7532583475112915
ac32e6f1,0.9030914902687073
c05c5ab0,0.6439588665962219
3163d5ed,0.02443687617778778
02096ca4,0.6624024510383606
e92496c0,4.4277771849010605e-07
1a9e2c50,0.7731831669807434
0864e334,0.7583168148994446
d976faeb,0.9232617020606995
1d7b342f,1.0174634326176601e-06
281bc1ea,6.552589959345212e-14
bea9f0cf,0.5543187260627747
f4afa0e6,4.668858702427947e-11
e1b5ef69,0.01576947048306465
b50539fd,0.9995310306549072
2a8c9c15,0.5134819746017456
157ebb0c,0.7505398392677307
247d3614,0.001530864741653204
0c6cc0cb,0.9916321635246277
aae88d39,0.015728367492556572
0c77b464,0.0843396931886673
963cf5ea,0.9945437908172607
1b371d8b,0.6453374028205872
225bc00f,2.1780044131072818e-13
bc0a4eec,0.014782477170228958
1099782e,0.006544796749949455
a18feadd,0.730783224105835
ad7f4932,0.013968156650662422
5f8f831e,0.670768678188324
b5167c35,0.06054073944687843
0230b06d,0.7152172327041626
f8d7f7ba,3.258881520196155e-07
08bd1053,0.014937827363610268
58e4dc8c,0.983039140701294
4793ce8e,0.013033137656748295
304caab4,5.596430874277303e-09
f2ee6d7f,0.9919649362564087
e1f9c0e4,0.7783394455909729
8e40401c,0.41571044921875
5d9eaba2,0.5880823731422424
55e7562c,0.002088048728182912
9da6cb4b,2.219194812180629e-14
c3c1c8ec,1.2877704165060096e-19
3b38698e,6.351625779643655e-05
6c9eb909,0.28078824281692505
482a3d1d,0.8221941590309143
0e9918f0,0.8041985034942627
ef894fd2,2.3314085564807085e-17
4b82e7f7,0.8782431483268738
b9cdd7fb,5.576396566731034e-10
94a496f4,0.18025271594524384
995eacae,0.9411373734474182
41b02e58,0.8601828217506409
69f04617,0.806686520576477
c889a03c,0.7925335764884949
91f98acf,0.9286215305328369
9135c19f,0.9298832416534424
1f0e9c09,2.1986746191055007e-12
260d6e8e,6.44348983769305e-05
46334397,1.760690679475374e-06
f34ddf31,0.002420049160718918
4d6177d7,0.6610057353973389
76a57270,0.8815444707870483
217b8cea,4.0253107727039605e-05
9a45a566,1.0
1b55c75e,7.778026001048488e-10
7bd92ec6,0.9253298044204712
6c409f41,0.7266033291816711
df3e48eb,0.001307533006183803
62723e57,3.9810480758316336e-13
b8e627bf,0.0896439179778099
86bb5d85,0.004385052714496851
77e5034c,0.39735156297683716
607079e5,0.6757738590240479
96879fb4,0.27908632159233093
6afe606d,0.9227103590965271
4129802f,0.7359384298324585
a42300ef,0.6564965844154358
1af842f5,0.9803709983825684
3fe57d78,0.6766896843910217
f4e60ed5,0.7903052568435669
68c8337b,0.3030833303928375
914ed5b5,0.5508825182914734
a6bb5987,0.33407390117645264
c781c439,0.9420485496520996
47a1a25e,0.0037753721699118614
80ea0713,0.8367759585380554
a9d001bc,0.00020941234834026545
f94d098a,0.0001634776417631656
3e230e0e,0.9207132458686829
24afa485,0.999920129776001
bc37db7f,0.6853719353675842
83f99e4d,1.6848913375611119e-09
1a8d86f7,0.11216302216053009
38136419,0.6251197457313538
d393e637,0.9065451622009277
36902570,0.7997412085533142
327f7b25,0.7089020013809204
3f8543c6,0.998777449131012
a0d42a70,0.8079959750175476
e07ba430,0.6643264293670654
c6e53803,0.9916833639144897
fec4dad8,0.3566237986087799
933fc5ba,0.596285343170166
c27eda4e,0.7199090123176575
9b94d2c2,0.001965183299034834
a2dbdb31,0.020890511572360992
816258dd,0.47179487347602844
81f11218,0.9993643164634705
c4bd9d04,0.9891258478164673
c6ce9bf9,0.0007008937536738813
a7b3cc29,3.2525861115573207e-06
527870bf,0.6815550327301025
9af26068,0.9756703972816467
0b591e70,0.7221763134002686
2b1e57c5,0.14113087952136993
194db786,0.7257603406906128
e09ba644,0.839192271232605
fa2ed3e5,0.8992208242416382
1ba92726,0.1982772797346115
8c8f45b4,3.4494520113147374e-17
f8889f44,0.9977814555168152
598e255b,0.01014272216707468
45f1aa7a,0.08454020321369171
022956a3,0.7475131750106812
d406064d,0.7760436534881592
76617947,3.2025179929462355e-21
d0e5dccb,0.995259702205658
33271da6,0.067256398499012
0840e2b1,0.629998505115509
521a9f4d,0.8410381078720093
7286b1dc,0.9541482329368591
5b6acc2d,0.9994188547134399
e034cd34,1.8870243012323156e-17
46577660,0.00765526108443737
bb4d6f24,0.8136085867881775
bfc7a3f2,0.570513129234314
abc66be8,0.4439849853515625
3627189f,0.8272978067398071
e49a77f6,0.008844040334224701
a209d7ee,0.7793325185775757
dee69cf6,0.7154912948608398
9a6261a0,0.26101210713386536
a8e444c6,7.1006720468724804e-12
a6a66a28,0.8112149834632874
db7022ff,0.001699404907412827
0dfb45d9,0.9103254675865173
81c983aa,0.0021238946355879307
a98fb5e1,0.836932361125946
99e004d7,1.0
d16e5fbb,0.9648618102073669
3c352f9e,0.02586083672940731
12202699,0.058570582419633865
86af0236,0.6978355646133423
f3703e6f,0.6768761277198792
4a71dc34,0.9086993336677551
321edcdc,0.2135310173034668
e365a657,1.0
45755c9c,0.028700748458504677
873b0829,0.9878750443458557
72ccd009,0.02074412629008293
205243d9,0.7191616296768188
d9202f36,0.04852692410349846
